POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04,VD05
1,Total population,0500000US42123,42123,"Warren County, Pennsylvania",21477,27943,16310,11633
1,Total population,0500000US42125,42125,"Washington County, Pennsylvania",22641,30577,16314,14263
1,Total population,0500000US42127,42127,"Wayne County, Pennsylvania",19399,23778,14298,9480
1,Total population,0500000US42129,42129,"Westmoreland County, Pennsylvania",22518,30075,16476,13599
1,Total population,0500000US42131,42131,"Wyoming County, Pennsylvania",20224,27015,14069,12946
1,Total population,0500000US42133,42133,"York County, Pennsylvania",25133,31748,18802,12946
1,Total population,0500000US44001,44001,"Bristol County, Rhode Island",26049,32163,20421,11742
1,Total population,0500000US44003,44003,"Kent County, Rhode Island",26909,33962,21218,12744
1,Total population,0500000US44005,44005,"Newport County, Rhode Island",26770,33961,20884,13077
1,Total population,0500000US44007,44007,"Providence County, Rhode Island",22059,27202,18006,9196
1,Total population,0500000US44009,44009,"Washington County, Rhode Island",26177,33660,19582,14078
1,Total population,0500000US45001,45001,"Abbeville County, South Carolina",20384,26189,15858,10331
1,Total population,0500000US45003,45003,"Aiken County, South Carolina",22625,29929,17176,12753
1,Total population,0500000US45005,45005,"Allendale County, South Carolina",17623,20710,15473,5237
1,Total population,0500000US45007,45007,"Anderson County, South Carolina",22503,28004,17817,10187
1,Total population,0500000US45009,45009,"Bamberg County, South Carolina",17281,20105,15223,4882
1,Total population,0500000US45011,45011,"Barnwell County, South Carolina",21106,24996,17427,7569
1,Total population,0500000US45013,45013,"Beaufort County, South Carolina",21610,25079,17872,7207
1,Total population,0500000US45015,45015,"Berkeley County, South Carolina",21434,26206,17303,8903
1,Total population,0500000US45017,45017,"Calhoun County, South Carolina",21442,26780,16988,9792
1,Total population,0500000US45019,45019,"Charleston County, South Carolina",21481,25974,17662,8312
1,Total population,0500000US45021,45021,"Cherokee County, South Carolina",21137,26207,17102,9105
1,Total population,0500000US45023,45023,"Chester County, South Carolina",21032,26020,16649,9371
1,Total population,0500000US45025,45025,"Chesterfield County, South Carolina",20579,25634,16260,9374
1,Total population,0500000US45027,45027,"Clarendon County, South Carolina",18888,22984,15316,7668
1,Total population,0500000US45029,45029,"Colleton County, South Carolina",19416,24956,14070,10886
1,Total population,0500000US45031,45031,"Darlington County, South Carolina",20671,26046,16068,9978
1,Total population,0500000US45033,45033,"Dillon County, South Carolina",17753,22456,14528,7928
1,Total population,0500000US45035,45035,"Dorchester County, South Carolina",23896,30207,18642,11565
1,Total population,0500000US45037,45037,"Edgefield County, South Carolina",21929,27038,17691,9347
1,Total population,0500000US45039,45039,"Fairfield County, South Carolina",20674,24735,17372,7363
1,Total population,0500000US45041,45041,"Florence County, South Carolina",20757,26427,16661,9766
1,Total population,0500000US45043,45043,"Georgetown County, South Carolina",19501,25599,15411,10188
1,Total population,0500000US45045,45045,"Greenville County, South Carolina",24143,30646,18797,11849
1,Total population,0500000US45047,45047,"Greenwood County, South Carolina",21364,25962,17463,8499
1,Total population,0500000US45049,45049,"Hampton County, South Carolina",19630,24689,15204,9485
1,Total population,0500000US45051,45051,"Horry County, South Carolina",19796,22500,16592,5908
1,Total population,0500000US45053,45053,"Jasper County, South Carolina",19257,23490,15319,8171
1,Total population,0500000US45055,45055,"Kershaw County, South Carolina",22176,27880,17650,10230
1,Total population,0500000US45057,45057,"Lancaster County, South Carolina",21648,25867,17926,7941
1,Total population,0500000US45059,45059,"Laurens County, South Carolina",21196,25892,17359,8533
1,Total population,0500000US45061,45061,"Lee County, South Carolina",16912,20317,14526,5791
1,Total population,0500000US45063,45063,"Lexington County, South Carolina",25387,30775,20628,10147
1,Total population,0500000US45065,45065,"McCormick County, South Carolina",19207,22672,15477,7195
1,Total population,0500000US45067,45067,"Marion County, South Carolina",17198,21706,14616,7090
1,Total population,0500000US45069,45069,"Marlboro County, South Carolina",19005,21602,16461,5141
1,Total population,0500000US45071,45071,"Newberry County, South Carolina",20204,24856,16631,8225
1,Total population,0500000US45073,45073,"Oconee County, South Carolina",21672,26830,17171,9659
1,Total population,0500000US45075,45075,"Orangeburg County, South Carolina",18828,23824,15479,8345
1,Total population,0500000US45077,45077,"Pickens County, South Carolina",19268,23636,15357,8279
1,Total population,0500000US45079,45079,"Richland County, South Carolina",21812,26031,18681,7350
1,Total population,0500000US45081,45081,"Saluda County, South Carolina",20979,25419,17146,8273
1,Total population,0500000US45083,45083,"Spartanburg County, South Carolina",22527,27936,18296,9640
1,Total population,0500000US45085,45085,"Sumter County, South Carolina",19710,23591,15907,7684
1,Total population,0500000US45087,45087,"Union County, South Carolina",20931,26069,17115,8954
1,Total population,0500000US45089,45089,"Williamsburg County, South Carolina",16636,21683,13667,8016
1,Total population,0500000US45091,45091,"York County, South Carolina",23898,30650,18352,12298
1,Total population,0500000US46003,46003,"Aurora County, South Dakota",16829,20840,13059,7781
1,Total population,0500000US46005,46005,"Beadle County, South Dakota",18620,22323,14829,7494
1,Total population,0500000US46007,46007,"Bennett County, South Dakota",15286,20318,12517,7801
1,Total population,0500000US46009,46009,"Bon Homme County, South Dakota",17083,19820,14416,5404
1,Total population,0500000US46011,46011,"Brookings County, South Dakota",14352,18334,11386,6948
1,Total population,0500000US46013,46013,"Brown County, South Dakota",18480,24382,14448,9934
1,Total population,0500000US46015,46015,"Brule County, South Dakota",17907,22151,13918,8233
1,Total population,0500000US46017,46017,"Buffalo County, South Dakota",13108,14881,11481,3400
1,Total population,0500000US46019,46019,"Butte County, South Dakota",15901,22280,11656,10624
1,Total population,0500000US46021,46021,"Campbell County, South Dakota",16550,20000,13031,6969
1,Total population,0500000US46023,46023,"Charles Mix County, South Dakota",15826,19783,12413,7370
1,Total population,0500000US46025,46025,"Clark County, South Dakota",15905,20657,12208,8449
1,Total population,0500000US46027,46027,"Clay County, South Dakota",10007,12465,8328,4137
1,Total population,0500000US46029,46029,"Codington County, South Dakota",19258,25817,14617,11200
1,Total population,0500000US46031,46031,"Corson County, South Dakota",13125,15486,11622,3864
1,Total population,0500000US46033,46033,"Custer County, South Dakota",16808,20921,14192,6729
1,Total population,0500000US46035,46035,"Davison County, South Dakota",18569,24771,13637,11134
1,Total population,0500000US46037,46037,"Day County, South Dakota",16882,22019,11770,10249
1,Total population,0500000US46039,46039,"Deuel County, South Dakota",18146,22029,15239,6790
1,Total population,0500000US46041,46041,"Dewey County, South Dakota",15292,17232,13973,3259
1,Total population,0500000US46043,46043,"Douglas County, South Dakota",16104,21680,11173,10507
1,Total population,0500000US46045,46045,"Edmunds County, South Dakota",17457,22618,14090,8528
1,Total population,0500000US46047,46047,"Fall River County, South Dakota",16589,20901,13297,7604
1,Total population,0500000US46049,46049,"Faulk County, South Dakota",16099,22092,12216,9876
1,Total population,0500000US46051,46051,"Grant County, South Dakota",19398,23495,14419,9076
1,Total population,0500000US46053,46053,"Gregory County, South Dakota",14158,17656,11283,6373
1,Total population,0500000US46055,46055,"Haakon County, South Dakota",16009,21331,11208,10123
1,Total population,0500000US46057,46057,"Hamlin County, South Dakota",19104,24054,13635,10419
1,Total population,0500000US46059,46059,"Hand County, South Dakota",16471,21796,11973,9823
1,Total population,0500000US46061,46061,"Hanson County, South Dakota",19145,24079,14514,9565
1,Total population,0500000US46063,46063,"Harding County, South Dakota",14063,20313,9891,10422
1,Total population,0500000US46065,46065,"Hughes County, South Dakota",22044,27301,18517,8784
1,Total population,0500000US46067,46067,"Hutchinson County, South Dakota",17462,21757,13377,8380
1,Total population,0500000US46069,46069,"Hyde County, South Dakota",17436,22045,13462,8583
1,Total population,0500000US46071,46071,"Jackson County, South Dakota",13078,16500,11799,4701
1,Total population,0500000US46073,46073,"Jerauld County, South Dakota",15710,19943,12161,7782
1,Total population,0500000US46075,46075,"Jones County, South Dakota",15542,19722,11653,8069
1,Total population,0500000US46077,46077,"Kingsbury County, South Dakota",18527,22618,13503,9115
1,Total population,0500000US46079,46079,"Lake County, South Dakota",17263,21014,14464,6550
1,Total population,0500000US46081,46081,"Lawrence County, South Dakota",15427,20995,11539,9456
1,Total population,0500000US46083,46083,"Lincoln County, South Dakota",24469,30570,19571,10999
1,Total population,0500000US46085,46085,"Lyman County, South Dakota",14968,18135,11588,6547
1,Total population,0500000US46087,46087,"McCook County, South Dakota",20000,24220,15466,8754
1,Total population,0500000US46089,46089,"McPherson County, South Dakota",15617,19651,11596,8055
1,Total population,0500000US46091,46091,"Marshall County, South Dakota",17077,23574,12776,10798
1,Total population,0500000US46093,46093,"Meade County, South Dakota",18645,21977,14488,7489
1,Total population,0500000US46095,46095,"Mellette County, South Dakota",13694,16800,10847,5953
1,Total population,0500000US46097,46097,"Miner County, South Dakota",16789,20205,14868,5337
1,Total population,0500000US46099,46099,"Minnehaha County, South Dakota",22469,27160,19658,7502
1,Total population,0500000US46101,46101,"Moody County, South Dakota",19338,24522,15198,9324
1,Total population,0500000US46103,46103,"Pennington County, South Dakota",19415,23773,15660,8113
1,Total population,0500000US46105,46105,"Perkins County, South Dakota",15677,19205,12700,6505
1,Total population,0500000US46107,46107,"Potter County, South Dakota",16467,21299,11425,9874
1,Total population,0500000US46109,46109,"Roberts County, South Dakota",15835,20356,12036,8320
1,Total population,0500000US46111,46111,"Sanborn County, South Dakota",17203,21783,14646,7137
1,Total population,0500000US46113,46113,"Shannon County, South Dakota",13308,16295,11776,4519
1,Total population,0500000US46115,46115,"Spink County, South Dakota",17488,20655,14090,6565
1,Total population,0500000US46117,46117,"Stanley County, South Dakota",20954,25246,18519,6727
1,Total population,0500000US46119,46119,"Sully County, South Dakota",18393,22434,13667,8767
1,Total population,0500000US46121,46121,"Todd County, South Dakota",12348,12403,12300,103
1,Total population,0500000US46123,46123,"Tripp County, South Dakota",15950,18763,13312,5451
1,Total population,0500000US46125,46125,"Turner County, South Dakota",19703,25182,15423,9759
1,Total population,0500000US46127,46127,"Union County, South Dakota",23730,30323,17947,12376
1,Total population,0500000US46129,46129,"Walworth County, South Dakota",15885,19296,12698,6598
1,Total population,0500000US46135,46135,"Yankton County, South Dakota",19258,23693,15710,7983
1,Total population,0500000US46137,46137,"Ziebach County, South Dakota",13247,13417,13138,279
1,Total population,0500000US47001,47001,"Anderson County, Tennessee",21582,27643,16310,11333
1,Total population,0500000US47003,47003,"Bedford County, Tennessee",19684,23923,16052,7871
1,Total population,0500000US47005,47005,"Benton County, Tennessee",17822,24129,12665,11464
1,Total population,0500000US47007,47007,"Bledsoe County, Tennessee",19548,22906,14854,8052
1,Total population,0500000US47009,47009,"Blount County, Tennessee",21812,26890,16742,10148
1,Total population,0500000US47011,47011,"Bradley County, Tennessee",20470,25627,15648,9979
1,Total population,0500000US47013,47013,"Campbell County, Tennessee",17430,21525,13507,8018
1,Total population,0500000US47015,47015,"Cannon County, Tennessee",20780,24948,16389,8559
1,Total population,0500000US47017,47017,"Carroll County, Tennessee",19120,24778,15042,9736
1,Total population,0500000US47019,47019,"Carter County, Tennessee",17593,21620,13892,7728
1,Total population,0500000US47021,47021,"Cheatham County, Tennessee",25403,30933,19582,11351
1,Total population,0500000US47023,47023,"Chester County, Tennessee",18437,24750,13592,11158
1,Total population,0500000US47025,47025,"Claiborne County, Tennessee",17270,21304,13286,8018
1,Total population,0500000US47027,47027,"Clay County, Tennessee",15503,19020,11850,7170
1,Total population,0500000US47029,47029,"Cocke County, Tennessee",16268,20791,12684,8107
1,Total population,0500000US47031,47031,"Coffee County, Tennessee",20010,26698,14407,12291
1,Total population,0500000US47033,47033,"Crockett County, Tennessee",20044,24177,15651,8526
1,Total population,0500000US47035,47035,"Cumberland County, Tennessee",17900,21362,14079,7283
1,Total population,0500000US47037,47037,"Davidson County, Tennessee",23826,26865,21039,5826
1,Total population,0500000US47039,47039,"Decatur County, Tennessee",19485,23415,14669,8746
1,Total population,0500000US47041,47041,"DeKalb County, Tennessee",20016,22750,16311,6439
1,Total population,0500000US47043,47043,"Dickson County, Tennessee",23099,28574,18019,10555
1,Total population,0500000US47045,47045,"Dyer County, Tennessee",21320,26924,16554,10370
1,Total population,0500000US47047,47047,"Fayette County, Tennessee",22617,28228,18889,9339
1,Total population,0500000US47049,47049,"Fentress County, Tennessee",16541,19756,13464,6292
1,Total population,0500000US47051,47051,"Franklin County, Tennessee",19633,25365,14706,10659
1,Total population,0500000US47053,47053,"Gibson County, Tennessee",20986,25928,16736,9192
1,Total population,0500000US47055,47055,"Giles County, Tennessee",22175,26907,16969,9938
1,Total population,0500000US47057,47057,"Grainger County, Tennessee",19182,22676,14775,7901
1,Total population,0500000US47059,47059,"Greene County, Tennessee",18957,21954,16132,5822
1,Total population,0500000US47061,47061,"Grundy County, Tennessee",16732,22263,11509,10754
1,Total population,0500000US47063,47063,"Hamblen County, Tennessee",20188,24622,15715,8907
1,Total population,0500000US47065,47065,"Hamilton County, Tennessee",22265,28185,18128,10057
1,Total population,0500000US47067,47067,"Hancock County, Tennessee",15887,18355,12060,6295
1,Total population,0500000US47069,47069,"Hardeman County, Tennessee",18349,21770,15613,6157
1,Total population,0500000US47071,47071,"Hardin County, Tennessee",18958,22833,13668,9165
1,Total population,0500000US47073,47073,"Hawkins County, Tennessee",21453,26925,15636,11289
1,Total population,0500000US47075,47075,"Haywood County, Tennessee",18546,22126,15965,6161
1,Total population,0500000US47077,47077,"Henderson County, Tennessee",21308,25640,16772,8868
1,Total population,0500000US47079,47079,"Henry County, Tennessee",19328,22676,15050,7626
1,Total population,0500000US47081,47081,"Hickman County, Tennessee",19559,23729,14152,9577
1,Total population,0500000US47083,47083,"Houston County, Tennessee",19813,24748,14132,10616
1,Total population,0500000US47085,47085,"Humphreys County, Tennessee",21270,27829,15312,12517
1,Total population,0500000US47087,47087,"Jackson County, Tennessee",16893,20036,14966,5070
1,Total population,0500000US47089,47089,"Jefferson County, Tennessee",18457,23232,13769,9463
1,Total population,0500000US47091,47091,"Johnson County, Tennessee",16438,18542,13888,4654
1,Total population,0500000US47093,47093,"Knox County, Tennessee",21623,26911,17056,9855
1,Total population,0500000US47095,47095,"Lake County, Tennessee",16033,18015,13510,4505
1,Total population,0500000US47097,47097,"Lauderdale County, Tennessee",20740,24542,16890,7652
1,Total population,0500000US47099,47099,"Lawrence County, Tennessee",19766,23546,15165,8381
1,Total population,0500000US47101,47101,"Lewis County, Tennessee",18851,22679,15126,7553
1,Total population,0500000US47103,47103,"Lincoln County, Tennessee",20893,26747,15549,11198
1,Total population,0500000US47105,47105,"Loudon County, Tennessee",22281,27881,16981,10900
1,Total population,0500000US47107,47107,"McMinn County, Tennessee",20107,26016,14347,11669
1,Total population,0500000US47109,47109,"McNairy County, Tennessee",20212,25218,14073,11145
1,Total population,0500000US47111,47111,"Macon County, Tennessee",18842,23626,14819,8807
1,Total population,0500000US47113,47113,"Madison County, Tennessee",21679,27056,17405,9651
1,Total population,0500000US47115,47115,"Marion County, Tennessee",21386,25933,16713,9220
1,Total population,0500000US47117,47117,"Marshall County, Tennessee",21990,27466,17382,10084
1,Total population,0500000US47119,47119,"Maury County, Tennessee",22431,30499,16694,13805
1,Total population,0500000US47121,47121,"Meigs County, Tennessee",19571,25159,14420,10739
1,Total population,0500000US47123,47123,"Monroe County, Tennessee",20092,25120,14984,10136
1,Total population,0500000US47125,47125,"Montgomery County, Tennessee",21442,26703,15907,10796
1,Total population,0500000US47127,47127,"Moore County, Tennessee",20197,25401,15267,10134
1,Total population,0500000US47129,47129,"Morgan County, Tennessee",18071,21444,13322,8122
1,Total population,0500000US47131,47131,"Obion County, Tennessee",20496,26898,15021,11877
1,Total population,0500000US47133,47133,"Overton County, Tennessee",18084,21481,14042,7439
1,Total population,0500000US47135,47135,"Perry County, Tennessee",20237,22487,16338,6149
1,Total population,0500000US47137,47137,"Pickett County, Tennessee",15772,18984,13308,5676
1,Total population,0500000US47139,47139,"Polk County, Tennessee",20562,24916,13932,10984
1,Total population,0500000US47141,47141,"Putnam County, Tennessee",17484,21123,14695,6428
1,Total population,0500000US47143,47143,"Rhea County, Tennessee",20032,25203,14976,10227
1,Total population,0500000US47145,47145,"Roane County, Tennessee",21676,27078,16758,10320
1,Total population,0500000US47147,47147,"Robertson County, Tennessee",23841,30161,19249,10912
1,Total population,0500000US47149,47149,"Rutherford County, Tennessee",24481,29804,20046,9758
1,Total population,0500000US47151,47151,"Scott County, Tennessee",17574,20683,14623,6060
1,Total population,0500000US47153,47153,"Sequatchie County, Tennessee",19959,23901,15572,8329
1,Total population,0500000US47155,47155,"Sevier County, Tennessee",18867,22819,15373,7446
1,Total population,0500000US47157,47157,"Shelby County, Tennessee",24112,29279,20505,8774
1,Total population,0500000US47159,47159,"Smith County, Tennessee",21927,26769,17258,9511
1,Total population,0500000US47161,47161,"Stewart County, Tennessee",21532,27837,15567,12270
1,Total population,0500000US47163,47163,"Sullivan County, Tennessee",20426,25832,15634,10198
1,Total population,0500000US47165,47165,"Sumner County, Tennessee",25104,31155,19712,11443
1,Total population,0500000US47167,47167,"Tipton County, Tennessee",22769,29205,18261,10944
1,Total population,0500000US47169,47169,"Trousdale County, Tennessee",21094,25283,17667,7616
1,Total population,0500000US47171,47171,"Unicoi County, Tennessee",20629,26118,14973,11145
1,Total population,0500000US47173,47173,"Union County, Tennessee",18100,22144,14310,7834
1,Total population,0500000US47175,47175,"Van Buren County, Tennessee",19563,22093,16102,5991
1,Total population,0500000US47177,47177,"Warren County, Tennessee",19983,24354,14802,9552
1,Total population,0500000US47179,47179,"Washington County, Tennessee",19247,23860,15195,8665
1,Total population,0500000US47181,47181,"Wayne County, Tennessee",18549,21830,12438,9392
1,Total population,0500000US47183,47183,"Weakley County, Tennessee",17375,21719,13486,8233
1,Total population,0500000US47185,47185,"White County, Tennessee",18686,22171,15247,6924
1,Total population,0500000US47187,47187,"Williamson County, Tennessee",32163,46591,22491,24100
1,Total population,0500000US47189,47189,"Wilson County, Tennessee",26474,32847,21264,11583
1,Total population,0500000US48001,48001,"Anderson County, Texas",16364,16675,15452,1223
1,Total population,0500000US48003,48003,"Andrews County, Texas",21060,26951,13083,13868
1,Total population,0500000US48005,48005,"Angelina County, Texas",19580,25686,14415,11271
1,Total population,0500000US48007,48007,"Aransas County, Texas",17168,24094,12120,11974
1,Total population,0500000US48009,48009,"Archer County, Texas",21710,26800,15787,11013
1,Total population,0500000US48011,48011,"Armstrong County, Texas",20392,26689,13229,13460
1,Total population,0500000US48013,48013,"Atascosa County, Texas",18030,22768,13312,9456
1,Total population,0500000US48015,48015,"Austin County, Texas",21971,27307,16586,10721
1,Total population,0500000US48017,48017,"Bailey County, Texas",15266,20417,9966,10451
1,Total population,0500000US48019,48019,"Bandera County, Texas",21215,25907,16474,9433
1,Total population,0500000US48021,48021,"Bastrop County, Texas",23808,28485,19779,8706
1,Total population,0500000US48023,48023,"Baylor County, Texas",16875,17380,16380,1000
1,Total population,0500000US48025,48025,"Bee County, Texas",14697,15968,13570,2398
1,Total population,0500000US48027,48027,"Bell County, Texas",20787,24756,15494,9262
1,Total population,0500000US48029,48029,"Bexar County, Texas",20764,24221,17123,7098
1,Total population,0500000US48031,48031,"Blanco County, Texas",21149,26272,16474,9798
1,Total population,0500000US48033,48033,"Borden County, Texas",20142,21154,18021,3133
1,Total population,0500000US48035,48035,"Bosque County, Texas",19912,25844,13788,12056
1,Total population,0500000US48037,48037,"Bowie County, Texas",19344,23701,15005,8696
1,Total population,0500000US48039,48039,"Brazoria County, Texas",27176,35230,19492,15738
1,Total population,0500000US48041,48041,"Brazos County, Texas",12365,15572,10205,5367
1,Total population,0500000US48043,48043,"Brewster County, Texas",15342,20315,11224,9091
1,Total population,0500000US48045,48045,"Briscoe County, Texas",18074,22969,11964,11005
1,Total population,0500000US48047,48047,"Brooks County, Texas",14094,20545,8662,11883
1,Total population,0500000US48049,48049,"Brown County, Texas",17321,23145,12490,10655
1,Total population,0500000US48051,48051,"Burleson County, Texas",19423,24677,15000,9677
1,Total population,0500000US48053,48053,"Burnet County, Texas",20428,25759,14849,10910
1,Total population,0500000US48055,48055,"Caldwell County, Texas",20184,23781,16953,6828
1,Total population,0500000US48057,48057,"Calhoun County, Texas",20628,27640,13352,14288
1,Total population,0500000US48059,48059,"Callahan County, Texas",18634,23533,15471,8062
1,Total population,0500000US48061,48061,"Cameron County, Texas",14309,16544,11871,4673
1,Total population,0500000US48063,48063,"Camp County, Texas",18947,25779,13403,12376
1,Total population,0500000US48065,48065,"Carson County, Texas",23403,28709,16082,12627
1,Total population,0500000US48067,48067,"Cass County, Texas",19471,25805,13164,12641
1,Total population,0500000US48069,48069,"Castro County, Texas",17689,21036,12061,8975
1,Total population,0500000US48071,48071,"Chambers County, Texas",27195,36578,17853,18725
1,Total population,0500000US48073,48073,"Cherokee County, Texas",17144,20849,13868,6981
1,Total population,0500000US48075,48075,"Childress County, Texas",16338,21774,13015,8759
1,Total population,0500000US48077,48077,"Clay County, Texas",19451,23835,15000,8835
1,Total population,0500000US48079,48079,"Cochran County, Texas",16409,20453,11036,9417
1,Total population,0500000US48081,48081,"Coke County, Texas",16755,21197,12602,8595
1,Total population,0500000US48083,48083,"Coleman County, Texas",16563,21376,12479,8897
1,Total population,0500000US48085,48085,"Collin County, Texas",36635,49686,28256,21430
1,Total population,0500000US48087,48087,"Collingsworth County, Texas",16397,20081,11578,8503
1,Total population,0500000US48089,48089,"Colorado County, Texas",18168,24000,12992,11008
1,Total population,0500000US48091,48091,"Comal County, Texas",23289,29525,18916,10609
1,Total population,0500000US48093,48093,"Comanche County, Texas",17144,20838,14149,6689
1,Total population,0500000US48095,48095,"Concho County, Texas",15823,15828,15793,35
1,Total population,0500000US48097,48097,"Cooke County, Texas",21079,27043,15849,11194
1,Total population,0500000US48099,48099,"Coryell County, Texas",17193,20728,12751,7977
1,Total population,0500000US48101,48101,"Cottle County, Texas",15017,17829,11596,6233
1,Total population,0500000US48103,48103,"Crane County, Texas",20085,29167,11722,17445
1,Total population,0500000US48105,48105,"Crockett County, Texas",19167,27701,11371,16330
1,Total population,0500000US48107,48107,"Crosby County, Texas",15226,18919,11080,7839
1,Total population,0500000US48109,48109,"Culberson County, Texas",15046,20477,11280,9197
1,Total population,0500000US48111,48111,"Dallam County, Texas",18709,23316,11815,11501
1,Total population,0500000US48113,48113,"Dallas County, Texas",24962,27157,21879,5278
1,Total population,0500000US48115,48115,"Dawson County, Texas",16119,20803,10621,10182
1,Total population,0500000US48117,48117,"Deaf Smith County, Texas",18060,21960,12069,9891
1,Total population,0500000US48119,48119,"Delta County, Texas",18502,23320,14333,8987
1,Total population,0500000US48121,48121,"Denton County, Texas",30082,37282,23435,13847
1,Total population,0500000US48123,48123,"DeWitt County, Texas",17636,21739,13704,8035
1,Total population,0500000US48125,48125,"Dickens County, Texas",15612,18906,11786,7120
1,Total population,0500000US48127,48127,"Dimmit County, Texas",12036,15932,9960,5972
1,Total population,0500000US48129,48129,"Donley County, Texas",15453,20023,11761,8262
1,Total population,0500000US48131,48131,"Duval County, Texas",14531,19080,10817,8263
1,Total population,0500000US48133,48133,"Eastland County, Texas",15425,19740,12175,7565
1,Total population,0500000US48135,48135,"Ector County, Texas",19298,25039,13380,11659
1,Total population,0500000US48137,48137,"Edwards County, Texas",13889,16938,11280,5658
1,Total population,0500000US48139,48139,"Ellis County, Texas",25569,31223,20189,11034
1,Total population,0500000US48141,48141,"El Paso County, Texas",16726,20111,13521,6590
1,Total population,0500000US48143,48143,"Erath County, Texas",17334,20878,13307,7571
1,Total population,0500000US48145,48145,"Falls County, Texas",16886,21208,12854,8354
1,Total population,0500000US48147,48147,"Fannin County, Texas",20805,25163,16236,8927
1,Total population,0500000US48149,48149,"Fayette County, Texas",19582,24701,13763,10938
1,Total population,0500000US48151,48151,"Fisher County, Texas",16234,20285,12429,7856
1,Total population,0500000US48153,48153,"Floyd County, Texas",17139,20829,11716,9113
1,Total population,0500000US48155,48155,"Foard County, Texas",15541,19911,13012,6899
1,Total population,0500000US48157,48157,"Fort Bend County, Texas",31360,39453,25431,14022
1,Total population,0500000US48159,48159,"Franklin County, Texas",18901,24139,14180,9959
1,Total population,0500000US48161,48161,"Freestone County, Texas",17662,21898,13603,8295
1,Total population,0500000US48163,48163,"Frio County, Texas",14973,18165,10882,7283
1,Total population,0500000US48165,48165,"Gaines County, Texas",17511,23357,10765,12592
1,Total population,0500000US48167,48167,"Galveston County, Texas",25504,31790,19981,11809
1,Total population,0500000US48169,48169,"Garza County, Texas",16326,22158,10614,11544
1,Total population,0500000US48171,48171,"Gillespie County, Texas",18846,22015,15617,6398
1,Total population,0500000US48173,48173,"Glasscock County, Texas",20169,22014,15515,6499
1,Total population,0500000US48175,48175,"Goliad County, Texas",18585,24624,13838,10786
1,Total population,0500000US48177,48177,"Gonzales County, Texas",16358,19666,12770,6896
1,Total population,0500000US48179,48179,"Gray County, Texas",19659,26362,12277,14085
1,Total population,0500000US48181,48181,"Grayson County, Texas",21452,26707,16278,10429
1,Total population,0500000US48183,48183,"Gregg County, Texas",20459,26099,15926,10173
1,Total population,0500000US48185,48185,"Grimes County, Texas",20962,25725,16554,9171
1,Total population,0500000US48187,48187,"Guadalupe County, Texas",21705,27042,16836,10206
1,Total population,0500000US48189,48189,"Hale County, Texas",17900,21467,12964,8503
1,Total population,0500000US48191,48191,"Hall County, Texas",15469,19688,10668,9020
1,Total population,0500000US48193,48193,"Hamilton County, Texas",19208,22683,13588,9095
1,Total population,0500000US48195,48195,"Hansford County, Texas",19410,24817,12461,12356
1,Total population,0500000US48197,48197,"Hardeman County, Texas",17305,22652,12313,10339
1,Total population,0500000US48199,48199,"Hardin County, Texas",23722,30352,15962,14390
1,Total population,0500000US48201,48201,"Harris County, Texas",24924,29013,20557,8456
1,Total population,0500000US48203,48203,"Harrison County, Texas",19810,25969,14482,11487
1,Total population,0500000US48205,48205,"Hartley County, Texas",22249,25707,16829,8878
1,Total population,0500000US48207,48207,"Haskell County, Texas",14942,18549,11422,7127
1,Total population,0500000US48209,48209,"Hays County, Texas",19798,23439,15307,8132
1,Total population,0500000US48211,48211,"Hemphill County, Texas",19093,25054,11604,13450
1,Total population,0500000US48213,48213,"Henderson County, Texas",20328,26230,14733,11497
1,Total population,0500000US48215,48215,"Hidalgo County, Texas",12858,14826,11194,3632
1,Total population,0500000US48217,48217,"Hill County, Texas",19096,22925,14105,8820
1,Total population,0500000US48219,48219,"Hockley County, Texas",18190,23772,12541,11231
1,Total population,0500000US48221,48221,"Hood County, Texas",22389,30750,15632,15118
1,Total population,0500000US48223,48223,"Hopkins County, Texas",20021,25479,14756,10723
1,Total population,0500000US48225,48225,"Houston County, Texas",17182,21114,14368,6746
1,Total population,0500000US48227,48227,"Howard County, Texas",16450,18712,14577,4135
1,Total population,0500000US48229,48229,"Hudspeth County, Texas",15850,18290,11393,6897
1,Total population,0500000US48231,48231,"Hunt County, Texas",21455,27185,16473,10712
1,Total population,0500000US48233,48233,"Hutchinson County, Texas",21528,30869,12860,18009
1,Total population,0500000US48235,48235,"Irion County, Texas",21034,28839,14485,14354
1,Total population,0500000US48237,48237,"Jack County, Texas",19560,24214,12197,12017
1,Total population,0500000US48239,48239,"Jackson County, Texas",21497,28425,12343,16082
1,Total population,0500000US48241,48241,"Jasper County, Texas",20149,26700,12294,14406
1,Total population,0500000US48243,48243,"Jeff Davis County, Texas",17776,20978,15250,5728
1,Total population,0500000US48245,48245,"Jefferson County, Texas",21278,27324,15914,11410
1,Total population,0500000US48247,48247,"Jim Hogg County, Texas",15815,20509,10574,9935
1,Total population,0500000US48249,48249,"Jim Wells County, Texas",16520,23283,11943,11340
1,Total population,0500000US48251,48251,"Johnson County, Texas",24504,30987,17608,13379
1,Total population,0500000US48253,48253,"Jones County, Texas",14519,15680,13303,2377
1,Total population,0500000US48255,48255,"Karnes County, Texas",16835,21303,12098,9205
